UniProtKB Gene Name symbol,HGNC ID
,
HMGN4,4989
,
,32461
,24403
,31742
,
PPDPF,16142
,39379
,
,
ART1,723
,
SCMH1,19003
,26586
,33582
,
,
HSCB,28913
,
,24417
,
CTNND2,2516
,
OFD1,2567
,48997
,43748
MTRNR2L8,37165
,
,
,38150
,
,
,47617
,48386
,46375
,
,43275
,
,43249
,
,
,
,
,
,
,
,
SPN,11249
,
,36516
,
,
,38786
,
,
,
,44248
,
RNF141,21159
,37413
,47070
,49319
,
,45112
,38880
,5767
NFE2,7780
,
,
,
CHRFAM7A,15781
,46048
,
,
,35326
,32561
,6921
,
,
,
,32562
,
UPRT,28334
RP11-311P8.3,28334
,
ACPL2,26303
CYP26A1,2603
,
,
,23909
,
METTL8,25856
FLJ13984,25856
,4654
,
,44954
,42218
,
,
,47936
,
,
,
,
,
,
,
,
PSG2,9519
,
,
,11638
,
,
,
,38454
QPRT,9755
,
,43065
,12533
,35295
,42897
,41584
,
,48067
,
,
,
,
GSKIP,20343
,46270
,912
,
,
,
,
,46217
,
,
,
,12532
,
,
,
UBXN2A,27265
,
,
,
,
,
,47276
,
,
GLYATL1,30519
GATF-C,30519
,
,
,
,31931
,43066
,45113
,
,
,
,27788
CD163L1,30375
,
,
,
,
,47648
,
PTK6,9617
,33145
,
,32191
,48973
,
,
,
,
,15615
,38165
,
,39533
,38537
,
,
,
ETNPPL,14404
,
,
,
,
,
,
STARD3,17579
,15617
,
,
,
TSPO2,21256
,
,
,20339
,
,48426
,
,
,
,
RAF1,9829
,36509
,45731
,
,
,
,
,
,
,
,24454
,
,
C1ORF54,26258
DKFZP547L155,12947
ZNF16,12947
,
,44679
,42212
,
,
,
,
,
,
,
,
,
,
,
,
C16ORF54,26649
,42289
SMIM6,40032
,
,39951
,
,41455
,
GHSR,4267
,32397
SLC1A5,10943
,9263
CCDC117,26599
,39470
,12277
EIF2B3,3259
,
GRINA,4589
,40914
,12279
,
ABT1,17369
FOXP3,6106
,
,12280
C5ORF63,40051
CHRNA10,13800
,
CCL4L1,10631
,
,47803
,
TRGV11,12286
,
,46394
,15618
KDM4A,22978
,39591
,
,40281
,
,12534
BNIP3,1084
ZG16,30961
,12285
,
BRMS1,17262
NUDT22,28189
,5259
,15619
,
,
,37893
DSTYK,29043
,
STARD6,18066
,
TRGV9,12295
LOC402482,12295
,48378
,
SHMT,10850
SHMT1,10850
,30903
,
,
LSP1,6707
,
,
,
,31790
,47781
,
,46930
,
,12294
,
,
,24957
,
,
,
,48261
,
ALOX15B,434
,
,
,47075
,12290
FAM126B,28593
MGC39518,28593
,
,
,
,
,
,
,
EFCAB14,29051
,43067
PFDN6,4926
,
,12289
,48193
,
,
,
,36009
,
,
B3GNT2,15629
,31114
,45728
,36951
TRGV3,12288
,
,
,
PPP2R5B,9310
,
TNFSF10,11925
,
,
,45968
SFXN5,16073
TP53RK,16197
,36838
,
,34277
,
,
,12287
,19370
,43332
,
,12284
,
,
,
,
,
,32182
,
,
,44093
JAKMIP3,23523
,
,19043
,39622
AKR1CL1,23469
,
CTRL,2524
,33353
,
,33682
,47848
FAM111B,24200
,42272
,
,43068
,
,33926
DKFZP761H087,13760
CYFIP2,13760
,
,39069
CBWD2,17907
,
,
,
,38353
,
,
,
AK1,361
,
,
,
,10235
,43540
LAS2,13796
B9838V5,13796
B9838V3,13796
B9838V1,13796
,
,47870
,
,
,
,38997
,
,
,
,
LIFR,6597
,38382
EZR,12691
SUMF1,20376
,
EDAR,2895
,
,
,
,
,43172
,
,
,
,36300
,
,48245
PCCB,8654
,
,
,
,
PPP1R11,9285
,39555
,
USPL1,20294
,
,45759
,
,41958
,
,23666
,
,
,
,
,
HLA-DMB,4935
PSG5,9522
,
CHST15,18137
,
HK1,4922
HK,4922
HK1-TB,4922
,31057
,
,
FRMPD2,28572
,
,
,
,
,
,
,44033
,
SLC2A10,13444
KIF22,6391
OBP-2,6391
,
,
PLEKHA2,14336
,45972
,
,
,
,
,
AMPH,471
,
,11885
,
,27122
,
,
XBP1,12801
,
OSBPL1A,16398
,43069
,
,47059
,
,
GLRB,4329
,
,
TMEM80,27453
,45076
,
,36273
,
,
,
,38337
FAM111A,24725
,
,36432
,
TEX38,29589
THEG4,29589
C1ORF223,29589
,
,
PHF17,30027
VEPH1,25735
,
,
,
DYNAP,26808
GNAT1,4393
,49383
HCGV,18064
RNF39,18064
,
,46975
,
HKE1.5,9769
RGL2,9769
,31651
WUGSC:H_DJ0726N20.GS.B,7697
NDUFB2,7697
,
THEM6,29656
,
MEGF10,29634
RNF5,10068
,31482
APOBEC2,605
,46028
,20608
,31505
,
,
ATXN7,10560
SCA7,10560
,
,
,46462
,35465
,
,37954
,
,34119
,
,38209
,
,
,
,44681
DNAJC4,5271
,
,
,
RAB27B,9767
,27113
,38183
ZDHHC21,20750
,45963
,41892
,37676
,48201
LYVE1,14687
XLKD1,14687
ARHGAP21,23725
,
PSMB10,9538
,47888
SRMS,11298
,
,47586
GPR126,13841
,43643
,
,46622
,47689
,48557
,
,
,
,
,
,
,42659
,46075
,
,
,48233
,
,
GPR113,18989
B3GNT1,15685
NOS3,7876
SLC23A2,10973
,48888
,45653
,
,
,31661
,
NFYA,7804
,43173
,
,40814
,43239
,37962
,
,39372
,
,
,49016
ALOX5AP,436
,46464
,
,35333
RD,13974
NELFE,13974
TRIM31,16289
,
,
,
,
EAB1,3520
EYA2,3520
,39314
,
,44413
ZCCHC24,26911
,
PRR3,21149
CAT56,21149
,
,
FAM174A,24943
,
,
,37060
,
,33924
,33950
,
,45874
PPP1R3F,14944
,17837
,47580
,
,
SOX4,11200
RFX7,25777
,
,
,49144
,24814
,
,36524
,
,425
,
,
,49143
CER1,1862
,
,42094
TMCC2,24239
GPM6B,4461
,
C10ORF68,
,
,
,
,35407
,
,
NCEH1,29260
,
NUP43,21182
,
,
,42042
,
SLC16A6,10927
,
,
,46310
,31777
,
,
DTX4,29151
GPHA2,18054
MEDAG,25926
,43481
,41710
ATF2,784
,
,
,
NR2B2,10478
RXRB,10478
,48495
,
,
,
,
,
,43064
,
,
,7591
,
,
AK7,20091
,
,
,
,
,
,
,
,20029
,49328
,
,
,
EDN2,3177
CYP4B1,2644
,44355
,39307
,
,8442
,
SLC29A2,11004
,
CDH9,1768
,
,
,
,
,
,8394
,
,
,
,
,43820
,
,46411
,
,48790
,
,
,
,8430
,
C1ORF51,25200
,46717
,37015
,
,
,
,48022
,41427
TEX26,28622
,34278
,47488
ZNRF3,18126
,
,
,31660
GPR125,13839
,
C11ORF85,27441
,
SP6,14530
,41949
STYXL1,18165
,
,10837
,40294
,
,
,45661
,38028
ARAP3,24097
,46220
,40295
,
ZNF385B,26332
FLJ25270,26332
,
,46597
,27340
,
,
,43407
,
LCAT,6522
,
,43250
,
,
,
,
,
,
,
DNAJC13,30343
,48373
,
,42473
TMEM87A,24522
,32866
,47017
,
,35931
FAM171B,29412
KIAA1946,29412
,45882
,40182
,
,
,
C6ORF99,21179
,
,39717
,
OR2AE1,15087
,
,41808
,36232
TEX9,29585
NUAK2,29558
DKFZP686F01113,29558
,
,15063
,48553
,
DKFZP781P1017,9046
PLAGL1,9046
,
,43849
,
,
,
,45114
SP2,11207
,
,
,
,
,24221
,
,41943
,
,31636
,
,
,
,
,31637
,
,
,
CNBD1,26663
,
,
,31250
ZNF33B,13097
,35982
,36934
,
,48095
,
,43547
,45789
MSR1,7376
,
,
,
,45997
,
,41896
,31442
,45050
,
ST6GALNAC6,23364
,
,
,
LRRN1,20980
,48398
,36732
,
,44600
,
,
,48014
,
,
PSMD6,9564
FREM1,23399
,41409
,
TALDO1,11559
,
,33552
,41959
,35645
,35270
,43251
,
,
,38091
,
THAP5,23188
,
,46990
,
,
TRIM40,18736
,43255
,
,31355
,
,47856
EIF5AL1,17419
,33696
RGPD8,9849
RGPD1,9849
,
,
,
,44375
BMS1,23505
,
,
,
,33228
,
C8ORF33,26104
PPP1R12C,14947
,
,
,
C22ORF31,26931
,
LUZP1,14985
,
DKFZP586L2022,30785
SAP30BP,30785
CCK,1569
,
VEGFB,12681
,
,
,
,
,48704
RSPH3,21054
,29774
,36458
,
RHOT2,21169
,48598
,36464
,27933
KLHL33,31952
HIVEP3,13561
,37950
,
,
,35668
CERS1,14253
LASS1,14253
SFTPA2,10799
,
,
,
,
,47138
,
,38745
SETMAR,10762
,
,42428
,
,
NPAS4,18983
,
EPB41L4A,13278
TRIM27,9975
,
,
,
,
,48705
,45827
KREMEN1,17550
MNS1,29636
,
ATP1B4,808
,
,
HSPH1,16969
,
,46193
,47999
VAX2,12661
,
,
,
,
SERPINI2,8945
,
BATF2,25163
,
,34288
GEMIN8,26044
HTR1D,5289
,3820
TRIM10,10072
C20ORF195,28764
MFSD2B,37207
KLHDC8A,25573
,
,48708
,
,
,
MAPKAPK5,6889
,
,26760
,
,
MRVI1,7237
,
,
,36276
,46910
LYZL4,28387
,
,
,
,
,48496
,
,
,
,
AMZ2,28041
COPZ1,2243
,
,
,
,45727
,
,35287
,
,
OSGEP,18028
,38054
,48159
,46671
RAGE,320
AGER,320
,
ABCF1,70
,
,
,
,
,
,31970
,538
ELAVL1,3312
PHOSPHO1,16815
,
,
,
TMEM230,15876
,23583
,46435
,48709
,7914
,37003
,
,
,
,
,
,
,
SNX17,14979
,
TRIM4,16275
MRPS21,14046
,
,
NUP98,8068
,44011
,35655
,
,
,
SOX2,11195
,
,
,
,
,38326
,23577
,
LBX2,15525
,35301
,
,
,47242
,
OAT,8091
,23593
,46455
,32899
,
,48103
,
,
,
,
,
,
,
,
,
,41744
,
,
CACNB4,1404
,
,
,
,
,
,48296
,
,
,38046
,48248
FKBP2,3718
,
,
,
DCAF4L2,26657
,
GLRA2,4327
C19ORF69,34497
,37461
,
,47542
,45878
,
,41497
CDH6,1765
,
,
HECTD3,26117
ARL2,693
MRPL11,14042
,
,
,
,
,47197
,43099
HELZ2,30021
PDIP1BETA,30021
,
,
,45817
,
,
,
,49229
,
,30070
,38979
,48559
DKFZP686I1730,2845
DGCR2,2845
,
,
,
,48537
,47519
PCGF1,17615
,42902
CEACAM21,28834
,41841
,
,16318
,27189
,
GRAMD1C,25252
,
,
,40223
DKFZP686O0665,5047
HNRNPR,5047
MMP16,7162
,
,
,
,
,
,
,
,32758
,36285
,44908
CCL25,10624
,37103
,
,40130
,
,
,
,
,46256
,36586
,44576
,32757
EMID1,18036
,
,48803
,
,
,
,
,38991
,
,
,
,
GAGE10,30968
,
,47305
,
,38764
DCAF17,25784
,
,38393
,38920
,46875
,
,48677
,36340
ATP11B,13553
,48739
TAGAP,15669
,
,48082
,
GAGE12J,17778
,
,25111
LEMD1,18725
GUCA2B,4683
GOLGA8R,44407
,
C2ORF44,26157
,
GAGE13,29081
ATP6V1B1,853
ATP6B1,853
,49531
,
,
,
,
TMEM17,26623
,38374
GAGE2E,31960
,
,
,
,43752
,
,
,49532
TRIM15,16284
,
,49006
WUGSC:H_LUCA16.1,4385
WUGSC:H_LUCA15.1,4385
GNAI2,4385
,
,
SPATC1,30510
,
ZNF311,13847
,
,48383
,36528
GAGE2D,31959
,
,
,23879
YIPF3,21023
,
,
,
,
,
,
,46762
,
GAGE12I,4105
GAGE12G,4105
GAGE12F,4105
GAGE7,4105
,
FLJ00119,3754
FLNA,3754
,
,
,
,48283
,
CYP4A11,2642
SLC39A7,4927
RING5,4927
,
IPO8,9853
,
,
,12921
,
,
,36736
,
,43541
,24399
,47834
,
,23540
EXOSC4,18189
,
,
,
,
GAGE2B,31958
,
,48297
,
,
,
,48707
ACSF2,26101
VIPR1,12694
,46956
,
,24117
,
,
,
,
GUCA2A,4682
,
,48438
,
,49035
,
MEF2A,6993
,38737
,
,
,38807
,
,
,37119
,47475
,
BMPR2,1078
,39777
,31510
GPAT2,27168
,
,
,
,
GAGE2B,31957
,
,
,
,
PDDC1,26616
,
,
,38005
,
,13426
,
,
,32659
PPP1R14B,9057
,48275
,18495
MYRFL,26316
,39424
SNTG2,13741
SSTR2,11331
,
,
,
,
,26779
,43900
,
,46381
,
,47942
,
ST6GALNAC4,17846
ST8SIA4,10871
,
CCDC68,24350
OR2W1,8281
GAGE12B,28402
,
,41218
,
,45786
,
,35351
,44408
ZDHHC15,20342
,
,
,
,46818
,
OR2B3,8238
,6064
,
,
,31314
PELI3,30010
,
GPAA1,4446
,
MMRN2,19888
,38787
CEACAM4,1816
FGF20,3677
,
,
,
,
,
,
,
OR2J3,8261
,45160
,
,
,
,43088
,
,
,
OR2J2,8260
,
,17247
,
,
,
CHST12,17423
FKBP1B,3712
,45792
SH3RF3,24699
,
MPEG1,29619
,
OR14J1,13971
MRDS1,21017
OFCC1,21017
,
OR5AN1,15255
,
,
,32559
SLC24A1,10975
,
,
FANCB,3583
GAGE12B,31904
OR5A2,15249
,
,36240
,44913
ZNF280D,25953
,
,
OR11A1,8176
,43429
OR5A1,8319
,39089
,
CAPSL,28375
,
,47668
GAGE12B,31905
,
,
,40163
OR4D6,15175
,
,
,
,
,
,
ANXA10,534
,
SUOX,11460
,32180
,49440
,
,
OR10C1,8165
,43428
OR4D10,15173
,
,
,
FOXJ3,29178
,46816
,43306
,23144
,41740
GOLGA8H,37443
,
,43307
PRPF3,17348
,
,
,43308
,
,
,45832
,
,
OR4D11,15174
,43309
P2X4,8535
P2RX4,8535
,
LFNG,6560
,
,28865
,
,
,
,
,
,
,39480
,
,48202
,
OR4D9,15178
,42305
,
,
DPYSL4,3016
MICU3,27820
,46019
ZNF322,23640
,
,42227
,
,
,20110
,47583
,38798
,41728
,43951
,
,42155
,
,
SCLT1,26406
,
,
CEACAM7,1819
,38291
,49138
,
,
,
OR2H1,8252
6M1-16,8252
,
PNPO,30260
,41881
,36750
SLC12A4,10913
,44583
,36955
,
,45721
,38799
,
,
,44016
,46947
,
,
,48675
,
,41751
,42134
,38712
,42093
,31288
,
OSBP,8503
COG1,6545
,15040
,
,
,
,
,
,
,
,
,
,
,
SNX15,14978
,
,46726
,
,31536
LAMP2,6501
,
RHBDD3,1308
,48839
,
SLCO4C1,23612
DKFZP313M176,23612
PLCB3,9056
,
,
,
,
,
,38455
ARHGAP11B,15782
,47411
FBN3,18794
TTC39B,23704
,
SF3B5,21083
HSD17B8,3554
EHBP1,29144
,
,
MAS1L,13961
,
,
,38323
,22200
,
CH25H,1907
,
,
,46591
,
,
,
CKMT2,1996
,
,
,
C5ORF24,26746
,
,46730
MOSPD2,28381
,
,
,
,
CCDC42B,37100
,
,
,
,
,787
,1649
GJC3,17495
,44348
,
,
,
,
,19805
,
,
,
HTRA4,26909
TMEM194A,29001
WDR49,26587
,
,43310
,47890
,43313
,43817
,
MCTP1,26183
,47218
,43315
,
,43502
,
,43316
,
,41388
,43317
,23947
,
B3GALTL,20207
,43318
,
,43319
,48070
,42373
,
,
TRIM26,12962
,47637
SF3B14,
P14,
STX11,11429
GAGE12I,31906
GAGE12G,31906
GAGE12F,31906
GAGE7,31906
,
,
,
,
PIP5KL1,28711
,
EPHA1,3385
,
,
,
,
,
,
,
,49534
GAGE12I,31907
GAGE12G,31907
GAGE12F,31907
GAGE7,31907
RHBDL1,10007
CDK18,8751
PCTK3,8751
,
,44082
LY6G6C,13936
,
,
,
,
,
,
,32652
,
,
,49535
,
,
,
,3997
BRAT1,21701
GAGE12H,31908
CYP4X1,20244
,
,
,49536
,
,
,
,
,
ZNF436,20814
ZNF,20814
CEACAM5,1817
CEA,1817
,
,49537
,
,
,
,
,
,20034
NUP205,18658
,43469
,49543
,
,
,
,36998
,
,
GAGE2A,4099
,21884
,45102
,
,27783
,
,
,36591
,
,36827
,
,
,
,
FNDC1,21184
DKFZP434I0735,4371
GMEB2,4371
,
,
,
PATL1,26721
,
,49402
,44226
LY6G5B,13931
HIPK4,19007
GAGE1,4098
GAGE4,4098
,
,
,47030
,
,
,
,
,47545
,
DDX13,10898
SKIV2L,10898
,
,
,
,
FAN1,29170
,18135
,
,
,
,36605
FBXW4,10847
,
,44344
C1ORF213,25122
,23102
TM2D2,24127
,
,
,
,
LIPA,6617
,
AP2S1,565
,
,
BRAF,1097
SFTPA1,10798
,
,
CLIC5,13517
,
RING1,10018
,46129
PCNA,8729
,
UGT2B15,
DPP3,3008
ZDHHC2,18469
,
DDX54,20084
,48755
,45696
,27444
,
,
,
,
,32341
,
,36410
TXNDC15,20652
,
,
,
,
,
,
,
BMP10,20869
,8961
,
,
,43320
RXFP2,17318
,43321
GSTZ1,4643
,43322
,27882
TCF2,11630
HNF1B,11630
,43323
,38695
,
,39412
,48685
TCEA3,11615
,
,37391
,38879
PRX,13797
,
,34253
TSPAN19,31886
RIMKLA,28725
CAND1,30688
,36535
C11ORF89,35118
DNAJB9,6968
WUGSC:H_RG054D04.3,6968
,
,
,
CYP4Z1,20583
,
ZSWIM2,30990
LY6G5C,13932
,25775
UGT2B10,
DPM2,3006
,
PAGE1,4107
,
,
STMN3,15926
CWC22,29322
,
KAT6B,17582
DKFZP313G1618,17582
,
,
FLOT2,3758
,35946
ARHGAP35,4591
,
,
,
,
,
,
,
,
STUB1,11427
SAC3D1,30179
RIMBP2,30339
,
DKFZP434E1722,25942
DDX60,25942
RIPK2,10020
CD163,1631
,
,
,
ZMYND12,21192
,
,
,
,47176
,
,
,
,23426
,
,30891
ASB9,17184
,
,36130
,
,43589
CYP4A22,20575
,49171
,
,
,
GKN2,24588
,38898
,
,
TBC1D3C,24889
,36672
,
,15125
,
,48389
,20722
,
,13729
TREML1,20434
,47361
,
,
UROD,12591
MCUR1,21097
,
,
,
,
,
,31657
,
,
,
CNOT7,14101
COL12A1,2188
,
,
,41588
,
,
ADAM9,216
,27121
,31778
,
,
,
TAS2R60,20639
HOSA(JAPANESE)-T2R56,20639
,38325
,44987
,
DTD2,20277
,
,
,43014
,43460
,
,45115
,
,43333
,
,38343
,
,
,
,43015
,
TAS2R41,18883
APEX1,587
,
,
,
,27430
TLX2,5057
,
IMPACT,20387
,
,38305
,
,
,
SERTAD1,17932
,
,43370
,
,35125
NPAS1,7894
,
,45116
,
,
,
,
,
,
,14758
,
C11ORF65,28519
,
,45117
,21998
,
,
,42920
,
,
RAI14,14873
,
,34229
,2266
,
,4489
,
,
,
,
,
,
,
VPS52,10518
,
,
,
CTAGE15,
,
,49367
,
,
,48099
RET,9967
,31779
,
,28312
,
214K23.2,20367
FRY,20367
,
,45922
MYOF,3656
,
,
,43474
,
,29902
,
,
,30065
,
,35781
,39498
PAPOLA,14981
,46356
,
,
,
,
,
IL13,5973
,
,
,
,27349
ZNF652,29147
FAM102A,31419
,
,15049
,
,
,43958
,2421
,46397
,44296
,
,13483
,
,35394
,
,
,
,
EWSR1,3508
,
,
,
,35921
,36047
,
,
,
,
,
,
,36918
,35377
,
DQX1,20410
,
FAM117B,14440
,38053
,
,
,33371
NUBPL,20278
,
,44988
,
,36061
,
,36418
,
,48041
GKN1,23217
FOV,23217
,
PPCS,25686
,31817
,
,30678
FAM115C,26878
,
DENND4A,24321
,36567
ST3GAL3,10866
,
OSGIN2,1355
,
,
,45181
,
,
,
,
CALCRL,16709
,
,
,
,
,44935
PDZK1IP1,16887
MFF,24858
PSG4,9521
,
,
,23953
,
,
ITPR1,6180
,
ASB11,17186
,
NDUFB3,7698
TMEM160,26042
,
AZGP1,910
,
NAALADL1,23536
,
,24129
,27233
,
,49162
,
,
,
,
,
,45752
,
,32189
,2290
,
,46404
,
,
,
,
,46280
,
,
,
,
PAGE4,4108
,48561
,44013
SERTAD3,17931
,
,48700
,
,
,
,
,
,
,
,
ZC3H4,17808
,
TNNT3,11950
,43371
,48631
DKFZP434M052,10768
SF3B1,10768
,48710
,
UTRN,12635
,
,
,47930
TAL-1,11556
TAL1,11556
PAQR8,15708
,41209
,42793
,
,
,
,
,40446
,
PRR15L,28149
,
SEPT10,14349
,
,31429
,
,
,49203
,
,
,
SNAPC3,11136
,29997
PRICKLE2,20340
,36221
ZBTB38,26636
,
,
IKZF4,13179
,
,
,
,38587
,46108
WFIKKN2,30916
,
,38339
NAIF1,25446
,
,
,39521
,43861
,
,
,47404
,41902
,43256
,
,32290
,47441
,
,
,45119
BAD,936
BLVRB,1063
,
,
,
SPPL2C,28902
USP27X,13486
,
,
,
GABBR1,4070
,
,
,
,
,46539
,
ATP5O,850
,
,
,47092
,48635
EPT1,29361
SELI,29361
UGT3A1,26625
,
,
,44526
,
,24736
,
,
,
OR4F5,14825
TNNT1,11948
ASAP3,14987
,
,1128
FAM183B,34511
,
,
,
,48454
,
TOB1,11979
,42632
,31964
,28544
,
ABLIM1,78
,
,
PIGA,8957
,
OR4F3,31275
,
EFHC1,16406
,34441
ACE,2707
NBN,7652
,
,
,
,45683
OR4F3,15079
CLCN5,2023
DKFZP564M2422,11180
SOD2,11180
IL1RL2,5999
,44042
RTEL1,15888
,
SCUBE3,13655
DKFZP686B09105,13655
PHB,8912
,38950
MDH2,6971
,
,48445
MTMR10,25999
,
DGCR14,16817
,
JMJD8,14148
,
,
MAGEE2,24935
EVPLL,35236
ZKSCAN1,13101
,36714
CTR9,16850
TREM2,17761
SLCO6A1,23613
,22367
,
,
,
,
PBDC1,28790
,
,46719
,
,
,43050
GDF1,4214
,17074
TRIM39,10065
,
,
,
,
,
,
,
,
,
,
,44268
,
TMEM116,25084
,
SAMD11,28706
,
,49125
CCDC30,26103
,
,
,
A-328A3.4,6914
MAZ,6914
,44136
,
PTX3,9692
ECT2,3155
,49124
,
AUP1,891
,
MAGEE1,24934
,
,
TMEM40,25620
SLC25A25,20663
,
,
,
,
,3672
,
MFSD4,25433
,
,43372
,
TREML2,21092
,41870
,
,
,44176
MRPS33,16634
,48607
,
,19436
,
,
,18473
C4ORF33,27025
HVPS41,12713
VPS41,12713
UGT2A3,
CYB5D2,28471
GPR84,4535
,
,
,
C3ORF55,25146
ZAR1L,37116
STIL,10879
,
FIGF,3708
,
ACTG1,144
ACT,144
,
MRPS6,14051
,
,44297
,
,
STK32C,21332
,
,
,
,
FKBPL,13949
MAPT,6893
,47015
,
TSSK2,11401
,
,
PSIP1,9527
,
GPR137,24300
,
,
,
,
,
,
,41521
,
,
,47558
GSC2,4613
,47091
,
,
,
,
,45989
SPTBN4,14896
DKFZP434J0328,14896
COPE,2234
,
SAE1,30660
,
,
,
,47362
,40079
,
,41495
,31067
OBP2B,23381
,
,
,34055
,
,
VPS37A,24928
,
,
ATRX,886
SLC5A3,
,
,
,
PSG11,9526
PSG9,9526
,32852
SLC5A3,11038
,
,
NKX1-2,31652
,49147
C7ORF66,33712
ZNF385A,17521
PRRT1,13943
,
,
,
,
,
SLC25A1,10979
,
TCF4,11634
,
BRCA2,1101
DKFZP686M04222,12880
ZNF100,12880
,
,
,
FLJ00325,
,
PIR,30048
,
,
,
,
,
,34148
,
,
,
CDS2,1801
,
,39029
,
PCBD2,24474
KCNE2,6242
ELK4,3326
,
PRRT2,30500
,6433
,
,
,
,
,
,
WDR24,20852
,
,
TP53I3,19373
,33265
APOBEC1,604
,48007
,7718
,
RPRD2,29039
,39258
,
IL1RL1,5998
,
IMMP2L,14598
,32183
,
,
,
,
,
LHPP,30042
,
SMIM11,1293
C21ORF51,1293
,
,43837
ACAD11,30211
,44179
,
LRRIQ1,25708
,43617
,
,44391
,15128
,
,41756
,37901
,
,
,
,
,
,23262
,37709
,49337
,45816
,
,
,
,
,15124
,
,46192
,48701
,
,
,
,
,28425
,38052
,
,
,
ADAMTS9,13202
TCF12,11623
,
,
CFLAR,1876
,36831
,
,46102
,43747
,20117
,44985
,42169
,
,12377
,
,13712
,
,23949
,
WTAP,16846
DKFZP686F20131,16846
,
,
,35585
,23195
,
,
,
SCGN,16941
,36076
,32704
,
GRIK2,4580
DKFZP666D0110,8642
SLC45A3,8642
HRH4,17383
,
PRL,9445
,
,35837
,
,
,
,
,48120
,
,36749
,
,44142
,
,39490
,
,12810
,39602
,
PAGR1,28707
DDX60L,26429
,
,
,
FBXL16,14150
,47339
,
TREML4,30807
,
BBS1,966
,
,
,
,
,
,23179
LSMEM2,26781
,42935
PAGR1,
,
,
,
ALOX12B,430
,
,
TPO,12015
,
,
,
,
,
,47062
,40366
,
,
PREPL,30228
KCNE1,6240
,35578
,
,
,41563
SLURP1,18746
,
,46704
PRRC1,28164
,16317
,
,
,
,45998
,
,46805
,
,46545
,
,
,
,
RAB11FIP5,24845
GAF1,24845
,
,
RPL37A,10348
,
,36560
,43813
DROSHA,17904
,
,
,39169
,
,
,43899
,36552
,43894
,47328
,32955
,
,
,32804
LYPD2,25215
,
,45746
,
,
CUL4B,2555
,
,
,
OR10V1,15136
,38889
NUCKS1,29923
GAS2L1,16955
,36123
DKFZP761O2023,13404
PCDH10,13404
,
,
,38398
,
,
BMX,1079
,
,23983
92M18.2,25037
N4BP2L1,25037
,
,
,
,
,
ZNF521,24605
,
,14575
,
,
PPIH,14651
,
,
,
,46333
,
,
MVP,7531
,
AKAP4,374
,
,47661
KDELC2,28496
,
,
,
,
,
METRN,14151
,
,
,47266
,47409
PTGES2,17822
,
,
CNOT2,7878
LRRN3,17200
,
,
,32090
,
,
,23967
,
,32091
,
,
,
,
,35251
LYNX1,29604
,
,
,43151
,32092
,
,48550
,
TFPI,11760
,46888
,32093
,43051
,
,
,32094
,
,
,37481
,38097
,
,49065
,32095
STX3,11438
STX3A,11438
CMPK1,18170
CMPK,18170
,48575
,
,
IFRD2,5457
,
ITGB1,6153
,
,32096
,
,32889
CEA,
,
,
,32097
,25710
,
,32098
STX2,3403
LGALS9C,33874
,
,
,
,35255
,
SNCG,11141
AAG1,3297
EIF4G2,3297
,32099
,
,
,
,37018
,32100
,
CEACAM6,1818
CEA,1818
,
,32101
ARSG,24102
,
,
PABPC4L,31955
SLC37A4,4061
,32102
,
,
,32103
,
,32104
,33497
,
,
,
,32105
,
RCAN1,3040
DSCR1,3040
,32106
CSGALNACT2,24292
ACAT2,94
,
,32107
,36428
CDK5RAP3,18673
,21764
,32108
,39650
,
,
,32109
,18715
,32110
,47368
,32111
FAM173A,14152
,46636
DMA,4934
HLA-DMA,4934
,46166
ZNF76,13149
,32112
,48367
,32113
,47766
,
,32114
,
,38554
,
,32115
,
,39989
DXO,2992
,32116
,
,47808
IQCE,29171
,
CD177,30072
,32117
CCDC171,29828
DKFZP686I0230,29828
,23946
,
,36525
,36437
,32118
RASL10A,16954
,
,32119
FNDC8,25286
,39988
,32120
,
,47943
DKFZP434B0923,14268
PCDH18,14268
,
,
PROKR2,15836
,32121
,47731
,39987
,32122
,
,
,44095
ZCCHC9,25424
,32123
,
,23962
,32124
YPEL5,18329
,
,
FAM53B,28968
,32125
,
,
,
,
,47945
,
,
,
,32126
,
RAB7L1,9789
,
,
,47714
ALOXE3,13743
,36004
,
,
,
,32127
,18055
,46106
,32128
,
,
,48031
CEACAM3,1815
,35716
,32129
,
,
,23945
,
SUDS3,29545
,
,
ICA1L,14442
,
,
HDGFL1,21095
,
,39214
,39531
,
,27873
GPCPD1,26957
RP5-1022P6.2,26957
,
,
UGT3A2,27266
MTMR7,7454
,
,
,10491
KCNK4,6279
TMEM178B,44112
,38241
,
CDCA5,14626
,
,
,
,
,42520
,19069
,
,
,
,48170
,43267
,
EPB41L5,19819
,
,
,44984
,37983
SHOX2,10854
,
,
,
,14849
FLJ11235,25643
,
,
,
,
,
PRKCBP1,9397
ZMYND8,9397
ADRA2B,282
,
ACE2,13557
FOXE3,3808
,
,
,
,
DUPD1,23481
,23659
,46556
N4BP2L2,26916
,47815
COL25A1,18603
,
,
,35913
,
ADIRF,24043
,
DKFZP762H177,17380
ANAPC7,17380
FOXD2,3803
,
,41777
,47281
,
,47581
,45011
,48720
CEND1,24153
,
,
TM4SF20,26230
,
,
,
EXPH5,30578
,46334
ARHGAP5,675
TRABD2B,44200
